Year,Month,State,Generation
2015,Oct,WY,68.23174
2015,Nov,WY,68.98516
2015,Dec,WY,63.15338
2016,Jan,AK,298.21462
2016,Feb,AK,258.7653
2016,Mar,AK,272.4688
2016,Apr,AK,270.61771
2016,May,AK,270.41501
2016,Jun,AK,247.87531
2016,Jul,AK,263.90229
2016,Aug,AK,225.59478
2016,Sep,AK,209.67705
2016,Oct,AK,199.68979
2016,Nov,AK,254.25914
2016,Dec,AK,269.0075
2016,Jan,AL,4832.60902
2016,Feb,AL,4185.23211
2016,Mar,AL,4359.29082
2016,Apr,AL,3685.00882
2016,May,AL,4637.72616
2016,Jun,AL,5335.4657
2016,Jul,AL,5988.57314
2016,Aug,AL,5998.46531
2016,Sep,AL,5564.68479
2016,Oct,AL,4391.61081
2016,Nov,AL,4342.55154
2016,Dec,AL,4482.40028
2016,Jan,AR,1195.42138
2016,Feb,AR,798.2342
2016,Mar,AR,1623.91427
2016,Apr,AR,1466.41132
2016,May,AR,1570.8225
2016,Jun,AR,2233.32553
2016,Jul,AR,2166.12624
2016,Aug,AR,2222.49166
2016,Sep,AR,1195.51523
2016,Oct,AR,1228.38201
2016,Nov,AR,1520.36776
2016,Dec,AR,950.17493
2016,Jan,AZ,2035.14481
2016,Feb,AZ,1694.8533
2016,Mar,AZ,1851.68052
2016,Apr,AZ,2480.98719
2016,May,AZ,2723.10443
2016,Jun,AZ,4154.40235
2016,Jul,AZ,4895.14654
2016,Aug,AZ,4853.67456
2016,Sep,AZ,3934.46565
2016,Oct,AZ,2749.16127
2016,Nov,AZ,1580.47056
2016,Dec,AZ,1229.71678
2016,Jan,CA,8983.83868
2016,Feb,CA,7156.56292
2016,Mar,CA,5559.66385
2016,Apr,CA,5288.34831
2016,May,CA,5736.06969
2016,Jun,CA,8702.86293
2016,Jul,CA,10274.62138
2016,Aug,CA,11374.62489
2016,Sep,CA,9434.40975
2016,Oct,CA,9298.34908
2016,Nov,CA,7150.40721
2016,Dec,CA,8113.90525
2016,Jan,CO,1024.36364
2016,Feb,CO,855.15096
2016,Mar,CO,996.76508
2016,Apr,CO,1192.58915
2016,May,CO,1033.77353
2016,Jun,CO,1350.66977
2016,Jul,CO,1533.89634
2016,Aug,CO,1353.22765
2016,Sep,CO,903.34018
2016,Oct,CO,763.57894
2016,Nov,CO,732.68021
2016,Dec,CO,939.40393
2016,Jan,CT,1562.5794
2016,Feb,CT,1433.11933
2016,Mar,CT,1314.63332
2016,Apr,CT,1672.91148
2016,May,CT,1498.88904
2016,Jun,CT,1350.35293
2016,Jul,CT,1633.65236
2016,Aug,CT,1756.32215
2016,Sep,CT,1445.69325
2016,Oct,CT,1426.46686
2016,Nov,CT,1454.86005
2016,Dec,CT,1402.02324
2016,Jan,DC,1.72451
2016,Feb,DC,1.64215
2016,Mar,DC,1.752
2016,Apr,DC,1.69147
2016,May,DC,1.90376
2016,Jun,DC,2.16411
2016,Jul,DC,2.45061
2016,Aug,DC,2.45581
2016,Sep,DC,2.06235
2016,Oct,DC,1.71855
2016,Nov,DC,1.56727
2016,Dec,DC,1.56945
2016,Jan,DE,358.72337
2016,Feb,DE,385.26018
2016,Mar,DE,583.43045
2016,Apr,DE,696.35844
2016,May,DE,600.91488
2016,Jun,DE,822.60442
2016,Jul,DE,1017.79072
2016,Aug,DE,953.77758
2016,Sep,DE,746.64049
2016,Oct,DE,761.62532
2016,Nov,DE,514.44162
2016,Dec,DE,345.90102
2016,Jan,FL,11778.02629
2016,Feb,FL,10989.79565
2016,Mar,FL,11900.72634
2016,Apr,FL,13131.94592
2016,May,FL,13808.72853
2016,Jun,FL,15084.69613
2016,Jul,FL,16285.35822
2016,Aug,FL,16352.45416
2016,Sep,FL,14703.73324
2016,Oct,FL,13252.99064
2016,Nov,FL,10431.59041
2016,Dec,FL,10775.39925
2016,Jan,GA,4197.45142
2016,Feb,GA,3788.67956
2016,Mar,GA,4101.16739
2016,Apr,GA,4233.75835
2016,May,GA,4603.49868
2016,Jun,GA,5347.26044
2016,Jul,GA,5757.67963
2016,Aug,GA,5519.52024
2016,Sep,GA,4322.18556
2016,Oct,GA,3661.11889
2016,Nov,GA,3499.31616
2016,Dec,GA,3830.82799
2016,Jan,HI,
2016,Feb,HI,
2016,Mar,HI,
2016,Apr,HI,
2016,May,HI,
2016,Jun,HI,
2016,Jul,HI,
2016,Aug,HI,
2016,Sep,HI,
2016,Oct,HI,
2016,Nov,HI,
2016,Dec,HI,
2016,Jan,IA,257.47865
2016,Feb,IA,227.57907
2016,Mar,IA,220.06491
2016,Apr,IA,98.33207
2016,May,IA,357.23522
2016,Jun,IA,315.89801
2016,Jul,IA,413.81498
2016,Aug,IA,472.05729
2016,Sep,IA,186.95873
2016,Oct,IA,157.18459
2016,Nov,IA,123.27888
2016,Dec,IA,131.06459
2016,Jan,ID,431.62151
2016,Feb,ID,356.49484
2016,Mar,ID,257.55119
2016,Apr,ID,79.5858
2016,May,ID,187.37172
2016,Jun,ID,254.88016
2016,Jul,ID,337.33856
2016,Aug,ID,481.47175
2016,Sep,ID,385.15179
2016,Oct,ID,193.23294
2016,Nov,ID,115.00196
2016,Dec,ID,241.76017
2016,Jan,IL,1117.23213
2016,Feb,IL,1156.45444
2016,Mar,IL,1557.32386
2016,Apr,IL,1171.05288
2016,May,IL,1116.57904
2016,Jun,IL,1564.46157
2016,Jul,IL,2543.97539
2016,Aug,IL,2245.8449
2016,Sep,IL,1501.75293
2016,Oct,IL,1414.79048
2016,Nov,IL,1043.93696
2016,Dec,IL,1051.28663
2016,Jan,IN,1693.83569
2016,Feb,IN,1548.66423
2016,Mar,IN,1780.67778
2016,Apr,IN,1076.518
2016,May,IN,1691.31055
2016,Jun,IN,1809.96563
2016,Jul,IN,1898.36091
2016,Aug,IN,1957.76231
2016,Sep,IN,1463.49285
2016,Oct,IN,1518.0806
2016,Nov,IN,1828.74503
2016,Dec,IN,1728.2459
2016,Jan,KS,45.96621
2016,Feb,KS,41.87004
2016,Mar,KS,96.66276
2016,Apr,KS,108.35333
2016,May,KS,209.14616
2016,Jun,KS,318.23843
2016,Jul,KS,287.54212
2016,Aug,KS,288.02039
2016,Sep,KS,264.26478
2016,Oct,KS,110.51288
2016,Nov,KS,138.30506
2016,Dec,KS,118.32489
2016,Jan,KY,686.02312
2016,Feb,KY,488.69269
2016,Mar,KY,753.82187
2016,Apr,KY,583.27805
2016,May,KY,649.79012
2016,Jun,KY,816.00021
2016,Jul,KY,932.45649
2016,Aug,KY,891.91895
2016,Sep,KY,678.06255
2016,Oct,KY,601.70592
2016,Nov,KY,471.38192
2016,Dec,KY,675.20199
2016,Jan,LA,5840.33442
2016,Feb,LA,5313.03391
2016,Mar,LA,5427.15633
2016,Apr,LA,5182.10116
2016,May,LA,5875.99273
2016,Jun,LA,6186.22528
2016,Jul,LA,6707.48942
2016,Aug,LA,6120.07948
2016,Sep,LA,5663.70178
2016,Oct,LA,4834.31884
2016,Nov,LA,4746.85937
2016,Dec,LA,4581.84896
2016,Jan,MA,1252.89917
2016,Feb,MA,1310.93142
2016,Mar,MA,1421.1652
2016,Apr,MA,1556.42519
2016,May,MA,2055.45099
2016,Jun,MA,2339.08051
2016,Jul,MA,2852.68234
2016,Aug,MA,2852.84102
2016,Sep,MA,1892.58242
2016,Oct,MA,1221.00493
2016,Nov,MA,940.68648
2016,Dec,MA,1448.18634
2016,Jan,MD,152.32568
2016,Feb,MD,274.4262
2016,Mar,MD,465.24558
2016,Apr,MD,400.0864
2016,May,MD,443.338
2016,Jun,MD,413.63287
2016,Jul,MD,1039.29039
2016,Aug,MD,1116.79087
2016,Sep,MD,592.65565
2016,Oct,MD,395.81555
2016,Nov,MD,52.43833
2016,Dec,MD,77.00086
2016,Jan,ME,382.4749
2016,Feb,ME,298.14257
2016,Mar,ME,102.39412
2016,Apr,ME,221.85741
2016,May,ME,297.99261
2016,Jun,ME,278.85946
2016,Jul,ME,502.94824
2016,Aug,ME,545.17817
2016,Sep,ME,282.75863
2016,Oct,ME,279.21089
2016,Nov,ME,180.55584
2016,Dec,ME,125.96667
2016,Jan,MI,2033.57819
2016,Feb,MI,2063.21942
2016,Mar,MI,2346.33724
2016,Apr,MI,2699.34487
2016,May,MI,2770.82456
2016,Jun,MI,2638.45871
2016,Jul,MI,2971.63857
2016,Aug,MI,3547.81658
2016,Sep,MI,2123.7957
2016,Oct,MI,2056.13134
2016,Nov,MI,2135.78949
2016,Dec,MI,1908.21922
2016,Jan,MN,775.39071
2016,Feb,MN,758.57604
2016,Mar,MN,741.9112
2016,Apr,MN,830.25653
2016,May,MN,841.47138
2016,Jun,MN,831.46508
2016,Jul,MN,1095.27974
2016,Aug,MN,1320.459
2016,Sep,MN,437.67699
2016,Oct,MN,437.7457
2016,Nov,MN,472.35881
2016,Dec,MN,385.48477
2016,Jan,MO,293.55908
2016,Feb,MO,327.36853
2016,Mar,MO,323.01214
2016,Apr,MO,631.08212
2016,May,MO,480.14409
2016,Jun,MO,823.90362
2016,Jul,MO,816.30857
2016,Aug,MO,749.19755
2016,Sep,MO,540.18911
2016,Oct,MO,347.70732
2016,Nov,MO,254.3697
2016,Dec,MO,444.72644
2016,Jan,MS,4351.54418
2016,Feb,MS,4173.68053
2016,Mar,MS,3745.61548
2016,Apr,MS,3144.03275
2016,May,MS,4425.57419
2016,Jun,MS,4857.76694
2016,Jul,MS,5137.46109
2016,Aug,MS,5149.03194
2016,Sep,MS,4775.78623
2016,Oct,MS,3616.41547
2016,Nov,MS,2911.78579
2016,Dec,MS,3806.04408
2016,Jan,MT,36.5715
2016,Feb,MT,30.01521
2016,Mar,MT,31.79491
2016,Apr,MT,35.80574
2016,May,MT,38.62735
2016,Jun,MT,50.70161
2016,Jul,MT,57.7465
2016,Aug,MT,56.63291
2016,Sep,MT,44.62573
2016,Oct,MT,35.87971
2016,Nov,MT,27.88245
2016,Dec,MT,29.77705
2016,Jan,NC,3325.95649
2016,Feb,NC,3430.41178
2016,Mar,NC,3653.34471
2016,Apr,NC,3189.93317
2016,May,NC,3035.1465
2016,Jun,NC,3256.987
2016,Jul,NC,3796.14662
2016,Aug,NC,3933.34456
2016,Sep,NC,3198.47331
2016,Oct,NC,2364.08853
2016,Nov,NC,2955.11803
2016,Dec,NC,3112.1511
2016,Jan,ND,39.59232
2016,Feb,ND,79.61203
2016,Mar,ND,64.09923
2016,Apr,ND,16.77478
2016,May,ND,62.43462
2016,Jun,ND,128.85217
2016,Jul,ND,142.49987
2016,Aug,ND,131.67251
2016,Sep,ND,80.98277
2016,Oct,ND,174.72044
2016,Nov,ND,117.53698
2016,Dec,ND,32.32955
2016,Jan,NE,6.06058
2016,Feb,NE,7.90002
2016,Mar,NE,14.03713
2016,Apr,NE,38.66205
2016,May,NE,23.64758
2016,Jun,NE,122.48127
2016,Jul,NE,88.96113
2016,Aug,NE,90.18897
2016,Sep,NE,21.56771
2016,Oct,NE,43.12781
2016,Nov,NE,64.28885
2016,Dec,NE,16.98666
2016,Jan,NH,311.52803
2016,Feb,NH,162.86204
2016,Mar,NH,102.75408
2016,Apr,NH,512.16941
2016,May,NH,425.84601
2016,Jun,NH,396.45259
2016,Jul,NH,573.19667
2016,Aug,NH,642.05141
2016,Sep,NH,544.66467
2016,Oct,NH,333.5156
2016,Nov,NH,436.78715
2016,Dec,NH,302.60837
2016,Jan,NJ,3061.59727
2016,Feb,NJ,2751.37461
2016,Mar,NJ,3351.23358
2016,Apr,NJ,3328.3666
2016,May,NJ,3289.20104
2016,Jun,NJ,4150.47007
2016,Jul,NJ,5271.64517
2016,Aug,NJ,5324.29988
2016,Sep,NJ,3965.1269
2016,Oct,NJ,3708.12054
2016,Nov,NJ,2695.68699
2016,Dec,NJ,2910.33049
2016,Jan,NM,873.57148
2016,Feb,NM,785.78082
2016,Mar,NM,808.93532
2016,Apr,NM,718.64326
2016,May,NM,778.74629
2016,Jun,NM,851.18843
2016,Jul,NM,1064.00241
2016,Aug,NM,1013.97726
2016,Sep,NM,866.42332
2016,Oct,NM,835.34966
2016,Nov,NM,571.83568
2016,Dec,NM,789.09896
2016,Jan,NV,2546.15559
2016,Feb,NV,2078.50101
2016,Mar,NV,2148.75638
2016,Apr,NV,2067.52675
2016,May,NV,2359.96466
2016,Jun,NV,2853.06695
2016,Jul,NV,3022.74542
2016,Aug,NV,2954.93459
2016,Sep,NV,2372.08266
2016,Oct,NV,2109.97917
2016,Nov,NV,2176.68098
2016,Dec,NV,2231.21746
2016,Jan,NY,4098.26676
2016,Feb,NY,3578.90697
2016,Mar,NY,3915.79417
2016,Apr,NY,4118.85939
2016,May,NY,4646.49416
2016,Jun,NY,5266.88502
2016,Jul,NY,6835.32244
2016,Aug,NY,7382.99402
2016,Sep,NY,5344.88832
2016,Oct,NY,3897.8886
2016,Nov,NY,3567.61045
2016,Dec,NY,4139.42584
2016,Jan,OH,2857.95227
2016,Feb,OH,2820.74583
2016,Mar,OH,2630.74259
2016,Apr,OH,2316.71251
2016,May,OH,1479.17588
2016,Jun,OH,2511.90356
2016,Jul,OH,2984.5169
2016,Aug,OH,3084.69542
2016,Sep,OH,2554.12501
2016,Oct,OH,2054.43558
2016,Nov,OH,2311.8082
2016,Dec,OH,2299.57114
2016,Jan,OK,2990.09893
2016,Feb,OK,2254.79854
2016,Mar,OK,2386.38246
2016,Apr,OK,2712.73123
2016,May,OK,3139.49979
2016,Jun,OK,4032.5784
2016,Jul,OK,4270.59477
2016,Aug,OK,3843.19063
2016,Sep,OK,3404.72468
2016,Oct,OK,2343.56238
2016,Nov,OK,2860.1778
2016,Dec,OK,2290.74611
2016,Jan,OR,1496.17527
2016,Feb,OR,1339.20767
2016,Mar,OR,1016.05791
2016,Apr,OR,413.36114
2016,May,OR,473.06275
2016,Jun,OR,1121.37894
2016,Jul,OR,1485.22449
2016,Aug,OR,2006.20756
2016,Sep,OR,1891.58655
2016,Oct,OR,1139.94277
2016,Nov,OR,1124.77425
2016,Dec,OR,1799.68182
2016,Jan,PA,4996.62421
2016,Feb,PA,4660.52292
2016,Mar,PA,5077.52967
2016,Apr,PA,4444.28109
2016,May,PA,4792.09207
2016,Jun,PA,6170.9299
2016,Jul,PA,7555.97468
2016,Aug,PA,7665.64485
2016,Sep,PA,6487.0484
2016,Oct,PA,5206.33728
2016,Nov,PA,5501.90329
2016,Dec,PA,5489.7577
2016,Jan,RI,320.85392
2016,Feb,RI,337.45903
2016,Mar,RI,609.08734
2016,Apr,RI,384.40628
2016,May,RI,659.16056
2016,Jun,RI,625.89298
2016,Jul,RI,787.39463
2016,Aug,RI,753.84585
2016,Sep,RI,602.94607
2016,Oct,RI,402.99972
2016,Nov,RI,408.49016
2016,Dec,RI,397.96665
2016,Jan,SC,1266.76991
2016,Feb,SC,1052.18566
2016,Mar,SC,1102.82401
2016,Apr,SC,781.54383
2016,May,SC,1308.78645
2016,Jun,SC,1515.72658
2016,Jul,SC,1872.41369
2016,Aug,SC,1777.52641
2016,Sep,SC,1715.94919
2016,Oct,SC,1406.29352
2016,Nov,SC,1601.14636
2016,Dec,SC,965.68856
2016,Jan,SD,69.0359
2016,Feb,SD,86.88794
2016,Mar,SD,81.49654
2016,Apr,SD,78.46198
2016,May,SD,66.80306
2016,Jun,SD,96.32529
2016,Jul,SD,102.9316
2016,Aug,SD,105.96043
2016,Sep,SD,63.1116
2016,Oct,SD,58.06195
2016,Nov,SD,79.07399
2016,Dec,SD,30.4111
2016,Jan,TN,845.86943
2016,Feb,TN,819.74447
2016,Mar,TN,895.27857
2016,Apr,TN,714.83244
2016,May,TN,832.65802
2016,Jun,TN,1178.28778
2016,Jul,TN,1231.34335
2016,Aug,TN,1276.17811
2016,Sep,TN,1124.13754
2016,Oct,TN,833.52757
2016,Nov,TN,524.36002
2016,Dec,TN,1042.29744
2016,Jan,TX,18493.70395
2016,Feb,TX,16119.94438
2016,Mar,TX,18122.24133
2016,Apr,TX,17250.91274
2016,May,TX,19320.61388
2016,Jun,TX,21594.66451
2016,Jul,TX,24140.26117
2016,Aug,TX,24860.92554
2016,Sep,TX,20987.59131
2016,Oct,TX,16538.32769
2016,Nov,TX,14809.01544
2016,Dec,TX,13738.0583
2016,Jan,UT,716.67531
2016,Feb,UT,622.1159
2016,Mar,UT,690.03476
2016,Apr,UT,775.43752
2016,May,UT,785.10393
2016,Jun,UT,909.27135
2016,Jul,UT,934.76499
2016,Aug,UT,883.72303
2016,Sep,UT,655.85711
2016,Oct,UT,576.57759
2016,Nov,UT,499.82023
2016,Dec,UT,641.93838
2016,Jan,VA,3351.68722
2016,Feb,VA,3336.38839
2016,Mar,VA,2906.1538
2016,Apr,VA,1465.64681
2016,May,VA,3047.38849
2016,Jun,VA,4116.20076
2016,Jul,VA,4990.72606
2016,Aug,VA,5177.50765
2016,Sep,VA,3879.00748
2016,Oct,VA,2386.95657
2016,Nov,VA,3127.86166
2016,Dec,VA,3119.31827
2016,Jan,VT,0.08252
2016,Feb,VT,0.06144
2016,Mar,VT,0.11752
2016,Apr,VT,0.07644
2016,May,VT,0.19451
2016,Jun,VT,0.08735
2016,Jul,VT,0.17603
2016,Aug,VT,0.30323
2016,Sep,VT,0.27858
2016,Oct,VT,0.20959
2016,Nov,VT,0.17482
2016,Dec,VT,0.20341
2016,Jan,WA,1317.18681
2016,Feb,WA,954.69003
2016,Mar,WA,494.42332
2016,Apr,WA,277.92078
2016,May,WA,584.19988
2016,Jun,WA,775.13088
2016,Jul,WA,1289.29758
2016,Aug,WA,1648.94257
2016,Sep,WA,1429.54534
2016,Oct,WA,625.7105
2016,Nov,WA,583.15407
2016,Dec,WA,1001.9937
2016,Jan,WI,1358.4292
2016,Feb,WI,1409.11668
2016,Mar,WI,1832.78767
2016,Apr,WI,1249.5518
2016,May,WI,1228.6505
2016,Jun,WI,1514.03188
2016,Jul,WI,1714.57707
2016,Aug,WI,1816.58697
2016,Sep,WI,1010.76348
2016,Oct,WI,643.82131
2016,Nov,WI,857.45823
2016,Dec,WI,836.98457
2016,Jan,WV,22.46153
2016,Feb,WV,25.17118
2016,Mar,WV,115.24765
2016,Apr,WV,106.72214
2016,May,WV,162.33635
2016,Jun,WV,137.37611
2016,Jul,WV,95.23996
2016,Aug,WV,91.38836
2016,Sep,WV,138.89825
2016,Oct,WV,196.38933
2016,Nov,WV,77.85474
2016,Dec,WV,55.48107
2016,Jan,WY,58.47957
2016,Feb,WY,57.36493
2016,Mar,WY,77.53546
2016,Apr,WY,71.52474
2016,May,WY,90.63143
2016,Jun,WY,65.60967
2016,Jul,WY,52.67649
2016,Aug,WY,52.22352
2016,Sep,WY,47.80713
2016,Oct,WY,63.61308
2016,Nov,WY,72.32618
2016,Dec,WY,78.35041
2017,Jan,AK,283.565
2017,Feb,AK,272.64625
2017,Mar,AK,290.43311
2017,Apr,AK,247.06853
2017,May,AK,244.49302
2017,Jun,AK,253.55247
2017,Jul,AK,272.89741
2017,Aug,AK,275.69263
2017,Sep,AK,233.19593
2017,Oct,AK,248.44453
2017,Nov,AK,302.77088
2017,Dec,AK,310.10874
2017,Jan,AL,3562.92346
2017,Feb,AL,3250.10649
2017,Mar,AL,4477.8661
2017,Apr,AL,4201.71488
2017,May,AL,4242.36773
2017,Jun,AL,4409.43495
2017,Jul,AL,5672.93615
2017,Aug,AL,5460.15505
2017,Sep,AL,4761.15088
2017,Oct,AL,4271.83247
2017,Nov,AL,4347.83148
2017,Dec,AL,4325.34323
2017,Jan,AR,815.02165
2017,Feb,AR,978.46873
2017,Mar,AR,1508.32095
2017,Apr,AR,1657.61854
2017,May,AR,1625.87854
2017,Jun,AR,1661.58124
2017,Jul,AR,2159.72034
2017,Aug,AR,1511.9947
2017,Sep,AR,1446.693
2017,Oct,AR,1422.90581
2017,Nov,AR,799.36736
2017,Dec,AR,1726.79867
2017,Jan,AZ,1221.79656
2017,Feb,AZ,666.53234
2017,Mar,AZ,890.79438
2017,Apr,AZ,1893.72577
2017,May,AZ,2539.84314
2017,Jun,AZ,3662.17098
2017,Jul,AZ,4537.71177
2017,Aug,AZ,4151.63067
2017,Sep,AZ,3347.00716
2017,Oct,AZ,2888.81013
2017,Nov,AZ,1689.3437
2017,Dec,AZ,2101.33203
2017,Jan,CA,7918.94238
2017,Feb,CA,5754.04115
2017,Mar,CA,4777.68026
2017,Apr,CA,4232.53517
2017,May,CA,5253.45587
2017,Jun,CA,7155.28163
2017,Jul,CA,9635.9178
2017,Aug,CA,11040.84347
2017,Sep,CA,9028.84936
2017,Oct,CA,8436.32294
2017,Nov,CA,7329.76581
2017,Dec,CA,7786.52247
2017,Jan,CO,1090.94767
2017,Feb,CO,734.49165
2017,Mar,CO,725.47619
2017,Apr,CO,952.73369
2017,May,CO,860.21896
2017,Jun,CO,1130.79409
2017,Jul,CO,1592.44445
2017,Aug,CO,1431.5731
2017,Sep,CO,1156.15275
2017,Oct,CO,830.86159
2017,Nov,CO,858.12276
2017,Dec,CO,1168.4256
2017,Jan,CT,1554.73781
2017,Feb,CT,1244.78247
2017,Mar,CT,1176.58347
2017,Apr,CT,1070.22499
2017,May,CT,974.63743
2017,Jun,CT,1158.73038
2017,Jul,CT,1590.80163
2017,Aug,CT,1563.76549
2017,Sep,CT,1173.14271
2017,Oct,CT,1377.91041
2017,Nov,CT,1541.98835
2017,Dec,CT,1533.95183
2017,Jan,DC,4.452
2017,Feb,DC,1.881
2017,Mar,DC,3.913
2017,Apr,DC,0.069
2017,May,DC,1.063
2017,Jun,DC,3.91
2017,Jul,DC,0.357
2017,Aug,DC,0.345
2017,Sep,DC,2.999
2017,Oct,DC,0.0
2017,Nov,DC,0.118
2017,Dec,DC,0.597
2017,Jan,DE,358.01158
2017,Feb,DE,395.76877
2017,Mar,DE,607.37131
2017,Apr,DE,413.47484
2017,May,DE,782.75683
2017,Jun,DE,739.41328
2017,Jul,DE,837.80686
2017,Aug,DE,726.79916
2017,Sep,DE,597.65367
2017,Oct,DE,533.47452
2017,Nov,DE,311.12567
2017,Dec,DE,419.5319
2017,Jan,FL,11017.61277
2017,Feb,FL,10329.83246
2017,Mar,FL,11868.26766
2017,Apr,FL,12343.75919
2017,May,FL,14677.23648
2017,Jun,FL,14512.48407
2017,Jul,FL,16632.13995
2017,Aug,FL,17225.37286
2017,Sep,FL,14965.18533
2017,Oct,FL,14519.68222
2017,Nov,FL,11495.55369
2017,Dec,FL,11517.46173
2017,Jan,GA,4284.4211
2017,Feb,GA,4284.92485
2017,Mar,GA,3836.17766
2017,Apr,GA,3550.26755
2017,May,GA,4330.4775
2017,Jun,GA,4653.56971
2017,Jul,GA,5167.59128
2017,Aug,GA,5444.18303
2017,Sep,GA,4537.17741
2017,Oct,GA,4163.28849
2017,Nov,GA,3833.86295
2017,Dec,GA,4636.55826
2017,Jan,HI,
2017,Feb,HI,
2017,Mar,HI,
2017,Apr,HI,
2017,May,HI,
2017,Jun,HI,
2017,Jul,HI,
2017,Aug,HI,
2017,Sep,HI,
2017,Oct,HI,
2017,Nov,HI,
2017,Dec,HI,
2017,Jan,IA,122.51718
2017,Feb,IA,95.00561
2017,Mar,IA,166.67265
2017,Apr,IA,248.80896
2017,May,IA,245.35578
2017,Jun,IA,298.25404
2017,Jul,IA,644.79284
2017,Aug,IA,621.15458
2017,Sep,IA,611.13061
2017,Oct,IA,423.58101
2017,Nov,IA,507.30197
2017,Dec,IA,582.87179
2017,Jan,ID,454.06143
2017,Feb,ID,181.86574
2017,Mar,ID,27.83083
2017,Apr,ID,36.82648
2017,May,ID,46.52491
2017,Jun,ID,95.68109
2017,Jul,ID,406.80134
2017,Aug,ID,419.37889
2017,Sep,ID,380.8462
2017,Oct,ID,193.45971
2017,Nov,ID,403.5895
2017,Dec,ID,432.54137
2017,Jan,IL,1005.91648
2017,Feb,IL,1030.77908
2017,Mar,IL,1263.71216
2017,Apr,IL,1003.36646
2017,May,IL,1113.77519
2017,Jun,IL,1615.17485
2017,Jul,IL,1992.67949
2017,Aug,IL,1480.02526
2017,Sep,IL,1250.64914
2017,Oct,IL,1102.59731
2017,Nov,IL,786.62166
2017,Dec,IL,1370.91255
2017,Jan,IN,1500.24195
2017,Feb,IN,1366.3538
2017,Mar,IN,1751.0781
2017,Apr,IN,1204.80465
2017,May,IN,879.42329
2017,Jun,IN,1390.85885
2017,Jul,IN,1726.08809
2017,Aug,IN,1578.93382
2017,Sep,IN,1521.46967
2017,Oct,IN,1435.55643
2017,Nov,IN,1534.421
2017,Dec,IN,2086.68724
2017,Jan,KS,120.06783
2017,Feb,KS,76.45802
2017,Mar,KS,157.36089
2017,Apr,KS,168.1238
2017,May,KS,124.63514
2017,Jun,KS,239.36922
2017,Jul,KS,338.63855
2017,Aug,KS,199.85029
2017,Sep,KS,147.61382
2017,Oct,KS,207.99464
2017,Nov,KS,185.94954
2017,Dec,KS,180.49304
2017,Jan,KY,437.83757
2017,Feb,KY,256.64586
2017,Mar,KY,921.69149
2017,Apr,KY,970.4435
2017,May,KY,735.2796
2017,Jun,KY,1014.70873
2017,Jul,KY,1430.75682
2017,Aug,KY,1197.93301
2017,Sep,KY,917.53865
2017,Oct,KY,376.75529
2017,Nov,KY,920.56873
2017,Dec,KY,1199.46912
2017,Jan,LA,4270.85139
2017,Feb,LA,4073.60098
2017,Mar,LA,4578.39867
2017,Apr,LA,4915.57039
2017,May,LA,5201.82106
2017,Jun,LA,5368.04703
2017,Jul,LA,5859.55736
2017,Aug,LA,5526.74522
2017,Sep,LA,5134.70951
2017,Oct,LA,5000.95955
2017,Nov,LA,4126.88199
2017,Dec,LA,4943.94891
2017,Jan,MA,1564.23473
2017,Feb,MA,1350.72974
2017,Mar,MA,1557.19475
2017,Apr,MA,1963.84772
2017,May,MA,1755.02829
2017,Jun,MA,2116.05526
2017,Jul,MA,2476.23432
2017,Aug,MA,2538.63389
2017,Sep,MA,2033.52175
2017,Oct,MA,1854.8503
2017,Nov,MA,1369.82309
2017,Dec,MA,1572.40431
2017,Jan,MD,188.44143
2017,Feb,MD,389.75567
2017,Mar,MD,609.15753
2017,Apr,MD,558.23019
2017,May,MD,442.73629
2017,Jun,MD,594.43206
2017,Jul,MD,728.43707
2017,Aug,MD,651.91718
2017,Sep,MD,657.52717
2017,Oct,MD,467.07524
2017,Nov,MD,763.49185
2017,Dec,MD,677.83729
2017,Jan,ME,221.41735
2017,Feb,ME,216.10798
2017,Mar,ME,200.07863
2017,Apr,ME,225.26723
2017,May,ME,221.21525
2017,Jun,ME,241.06267
2017,Jul,ME,276.57042
2017,Aug,ME,247.37287
2017,Sep,ME,120.1165
2017,Oct,ME,165.46558
2017,Nov,ME,52.16993
2017,Dec,ME,50.22366
2017,Jan,MI,1904.94729
2017,Feb,MI,1550.49814
2017,Mar,MI,2456.42513
2017,Apr,MI,1750.36573
2017,May,MI,2042.91774
2017,Jun,MI,2290.37138
2017,Jul,MI,2730.9721
2017,Aug,MI,2430.76292
2017,Sep,MI,2134.14839
2017,Oct,MI,2359.16936
2017,Nov,MI,1996.40413
2017,Dec,MI,2483.67577
2017,Jan,MN,574.02316
2017,Feb,MN,259.48708
2017,Mar,MN,735.72648
2017,Apr,MN,643.16044
2017,May,MN,505.56433
2017,Jun,MN,677.69437
2017,Jul,MN,922.69474
2017,Aug,MN,558.58266
2017,Sep,MN,416.72401
2017,Oct,MN,355.36454
2017,Nov,MN,435.69
2017,Dec,MN,622.88061
2017,Jan,MO,339.64911
2017,Feb,MO,321.23342
2017,Mar,MO,401.60563
2017,Apr,MO,235.45381
2017,May,MO,361.52759
2017,Jun,MO,586.50555
2017,Jul,MO,826.71046
2017,Aug,MO,523.96312
2017,Sep,MO,512.41793
2017,Oct,MO,303.17869
2017,Nov,MO,279.42875
2017,Dec,MO,513.61097
2017,Jan,MS,3442.49226
2017,Feb,MS,2718.5337
