Year,Month,State,Generation
2015,Mar,WY,3716.74937
2015,Apr,WY,3373.81544
2015,May,WY,3231.19971
2015,Jun,WY,3611.75633
2015,Jul,WY,3974.38307
2015,Aug,WY,4125.38987
2015,Sep,WY,3384.83218
2015,Oct,WY,3521.85923
2015,Nov,WY,3471.05228
2015,Dec,WY,3559.89989
2016,Jan,AK,67.13566
2016,Feb,AK,74.60423
2016,Mar,AK,54.18315
2016,Apr,AK,35.92441
2016,May,AK,40.67437
2016,Jun,AK,42.89085
2016,Jul,AK,47.03753
2016,Aug,AK,51.41638
2016,Sep,AK,38.1843
2016,Oct,AK,45.66189
2016,Nov,AK,46.18895
2016,Dec,AK,50.23723
2016,Jan,AL,2464.38134
2016,Feb,AL,2301.71523
2016,Mar,AL,2369.45902
2016,Apr,AL,1976.01016
2016,May,AL,2448.64425
2016,Jun,AL,3025.52402
2016,Jul,AL,3813.22148
2016,Aug,AL,3780.97371
2016,Sep,AL,3438.18301
2016,Oct,AL,3119.5319
2016,Nov,AL,2720.96608
2016,Dec,AL,2799.79532
2016,Jan,AR,1911.34205
2016,Feb,AR,1593.70148
2016,Mar,AR,1237.35592
2016,Apr,AR,1194.06123
2016,May,AR,898.37046
2016,Jun,AR,2026.36807
2016,Jul,AR,2648.18013
2016,Aug,AR,2605.52616
2016,Sep,AR,2878.06572
2016,Oct,AR,2368.40814
2016,Nov,AR,1541.80908
2016,Dec,AR,2896.88202
2016,Jan,AZ,2664.70987
2016,Feb,AZ,1907.56491
2016,Mar,AZ,1614.04531
2016,Apr,AZ,1676.0803
2016,May,AZ,2202.2678
2016,Jun,AZ,2716.91604
2016,Jul,AZ,3169.30689
2016,Aug,AZ,3277.89293
2016,Sep,AZ,2992.12758
2016,Oct,AZ,2946.6388
2016,Nov,AZ,2179.8975
2016,Dec,AZ,3055.94417
2016,Jan,CA,29.28458
2016,Feb,CA,26.31688
2016,Mar,CA,28.33235
2016,Apr,CA,25.84158
2016,May,CA,27.32232
2016,Jun,CA,24.62869
2016,Jul,CA,26.09197
2016,Aug,CA,23.58608
2016,Sep,CA,27.25635
2016,Oct,CA,26.63405
2016,Nov,CA,25.36034
2016,Dec,CA,28.22063
2016,Jan,CO,2749.65046
2016,Feb,CO,2169.32053
2016,Mar,CO,2134.44427
2016,Apr,CO,1962.99127
2016,May,CO,2160.67563
2016,Jun,CO,2638.1777
2016,Jul,CO,2972.74319
2016,Aug,CO,2902.54793
2016,Sep,CO,2418.3665
2016,Oct,CO,2365.18596
2016,Nov,CO,2535.4445
2016,Dec,CO,2939.1271
2016,Jan,CT,43.86254
2016,Feb,CT,13.61491
2016,Mar,CT,-2.66167
2016,Apr,CT,-2.40342
2016,May,CT,-2.07789
2016,Jun,CT,-1.56237
2016,Jul,CT,9.83164
2016,Aug,CT,11.59513
2016,Sep,CT,21.38574
2016,Oct,CT,-2.09768
2016,Nov,CT,-0.85377
2016,Dec,CT,88.73733
2016,Jan,DC,
2016,Feb,DC,
2016,Mar,DC,
2016,Apr,DC,
2016,May,DC,
2016,Jun,DC,
2016,Jul,DC,
2016,Aug,DC,
2016,Sep,DC,
2016,Oct,DC,
2016,Nov,DC,
2016,Dec,DC,
2016,Jan,DE,130.28301
2016,Feb,DE,80.21616
2016,Mar,DE,0.0
2016,Apr,DE,0.0
2016,May,DE,2.31112
2016,Jun,DE,7.15966
2016,Jul,DE,120.2298
2016,Aug,DE,108.8696
2016,Sep,DE,22.03626
2016,Oct,DE,0.0
2016,Nov,DE,-2.09339
2016,Dec,DE,10.33762
2016,Jan,FL,2551.21327
2016,Feb,FL,2311.006
2016,Mar,FL,2018.26213
2016,Apr,FL,2458.09986
2016,May,FL,2989.99408
2016,Jun,FL,3997.70808
2016,Jul,FL,4764.35223
2016,Aug,FL,4501.28699
2016,Sep,FL,4009.60045
2016,Oct,FL,3555.82038
2016,Nov,FL,2824.77905
2016,Dec,FL,3447.34536
2016,Jan,GA,2966.68206
2016,Feb,GA,2756.60409
2016,Mar,GA,1908.89215
2016,Apr,GA,1625.42786
2016,May,GA,3150.90206
2016,Jun,GA,4244.98888
2016,Jul,GA,4860.4474
2016,Aug,GA,4620.22194
2016,Sep,GA,3707.46044
2016,Oct,GA,2882.46978
2016,Nov,GA,2243.32803
2016,Dec,GA,2923.04938
2016,Jan,HI,126.95555
2016,Feb,HI,121.35043
2016,Mar,HI,129.2062
2016,Apr,HI,118.00718
2016,May,HI,127.95322
2016,Jun,HI,117.87118
2016,Jul,HI,130.99216
2016,Aug,HI,123.95391
2016,Sep,HI,121.844
2016,Oct,HI,126.26553
2016,Nov,HI,127.41189
2016,Dec,HI,125.56827
2016,Jan,IA,2524.1886
2016,Feb,IA,1923.05572
2016,Mar,IA,1386.34306
2016,Apr,IA,820.70206
2016,May,IA,1145.34336
2016,Jun,IA,2753.17139
2016,Jul,IA,3246.79962
2016,Aug,IA,3103.38664
2016,Sep,IA,2263.45669
2016,Oct,IA,2156.11079
2016,Nov,IA,1524.5177
2016,Dec,IA,2351.27131
2016,Jan,ID,2.98117
2016,Feb,ID,2.84794
2016,Mar,ID,3.14329
2016,Apr,ID,0.00264
2016,May,ID,0.0
2016,Jun,ID,1.2553
2016,Jul,ID,3.03237
2016,Aug,ID,3.59847
2016,Sep,ID,2.20001
2016,Oct,ID,4.29394
2016,Nov,ID,2.88563
2016,Dec,ID,2.94751
2016,Jan,IL,5721.04923
2016,Feb,IL,4114.10587
2016,Mar,IL,3541.82856
2016,Apr,IL,4127.38223
2016,May,IL,3657.31518
2016,Jun,IL,5962.07513
2016,Jul,IL,6413.29224
2016,Aug,IL,6390.40898
2016,Sep,IL,5586.07186
2016,Oct,IL,4636.72745
2016,Nov,IL,3283.5345
2016,Dec,IL,5904.01066
2016,Jan,IN,6690.56499
2016,Feb,IN,5876.82557
2016,Mar,IN,5197.33687
2016,Apr,IN,5121.31485
2016,May,IN,5003.44279
2016,Jun,IN,6587.50295
2016,Jul,IN,7261.18783
2016,Aug,IN,7229.51135
2016,Sep,IN,6082.13422
2016,Oct,IN,5581.21714
2016,Nov,IN,4853.557
2016,Dec,IN,7048.48464
2016,Jan,KS,2082.4299
2016,Feb,KS,1636.62443
2016,Mar,KS,1211.19699
2016,Apr,KS,1175.35788
2016,May,KS,1524.71701
2016,Jun,KS,2336.27005
2016,Jul,KS,2587.41214
2016,Aug,KS,2773.05454
2016,Sep,KS,2093.16584
2016,Oct,KS,1743.3319
2016,Nov,KS,1665.82797
2016,Dec,KS,2266.6752
2016,Jan,KY,6427.39895
2016,Feb,KY,5641.40937
2016,Mar,KY,4737.80657
2016,Apr,KY,4560.06059
2016,May,KY,4559.42473
2016,Jun,KY,5646.9059
2016,Jul,KY,6711.51881
2016,Aug,KY,6848.27074
2016,Sep,KY,5744.17048
2016,Oct,KY,5232.22482
2016,Nov,KY,4629.06172
2016,Dec,KY,6083.80566
2016,Jan,LA,1073.60569
2016,Feb,LA,892.42132
2016,Mar,LA,660.61556
2016,Apr,LA,582.07166
2016,May,LA,825.16687
2016,Jun,LA,1296.26296
2016,Jul,LA,1667.0487
2016,Aug,LA,1393.36987
2016,Sep,LA,970.11698
2016,Oct,LA,750.60031
2016,Nov,LA,585.07133
2016,Dec,LA,1317.29773
2016,Jan,MA,385.88564
2016,Feb,MA,282.53848
2016,Mar,MA,123.93357
2016,Apr,MA,121.37625
2016,May,MA,25.46522
2016,Jun,MA,117.85068
2016,Jul,MA,145.86593
2016,Aug,MA,147.36278
2016,Sep,MA,99.49219
2016,Oct,MA,61.21404
2016,Nov,MA,51.00084
2016,Dec,MA,312.94604
2016,Jan,MD,1059.97044
2016,Feb,MD,1170.25074
2016,Mar,MD,1072.89856
2016,Apr,MD,688.5329
2016,May,MD,562.11693
2016,Jun,MD,1317.40619
2016,Jul,MD,1788.20522
2016,Aug,MD,1852.03149
2016,Sep,MD,1491.75672
2016,Oct,MD,1107.53825
2016,Nov,MD,647.73844
2016,Dec,MD,1067.76744
2016,Jan,ME,8.9907
2016,Feb,ME,6.53062
2016,Mar,ME,6.06922
2016,Apr,ME,3.97543
2016,May,ME,4.83253
2016,Jun,ME,3.65537
2016,Jul,ME,5.61112
2016,Aug,ME,4.7185
2016,Sep,ME,5.81867
2016,Oct,ME,5.47228
2016,Nov,ME,5.21928
2016,Dec,ME,8.92939
2016,Jan,MI,4343.25787
2016,Feb,MI,3430.57304
2016,Mar,MI,2883.08216
2016,Apr,MI,2284.64368
2016,May,MI,2887.35107
2016,Jun,MI,3807.03646
2016,Jul,MI,4081.78577
2016,Aug,MI,4008.53642
2016,Sep,MI,3389.55995
2016,Oct,MI,2871.46596
2016,Nov,MI,3076.6521
2016,Dec,MI,3462.92799
2016,Jan,MN,2384.09554
2016,Feb,MN,1854.0835
2016,Mar,MN,1585.36698
2016,Apr,MN,1213.29366
2016,May,MN,1583.10751
2016,Jun,MN,1836.53869
2016,Jul,MN,2142.9905
2016,Aug,MN,2232.95464
2016,Sep,MN,2041.62695
2016,Oct,MN,1854.47401
2016,Nov,MN,2062.1115
2016,Dec,MN,2415.64553
2016,Jan,MO,6142.13302
2016,Feb,MO,5031.19629
2016,Mar,MO,4202.57015
2016,Apr,MO,4174.78318
2016,May,MO,4273.17893
2016,Jun,MO,5593.21315
2016,Jul,MO,6351.5256
2016,Aug,MO,6381.00973
2016,Sep,MO,4976.34023
2016,Oct,MO,3981.94708
2016,Nov,MO,4030.0317
2016,Dec,MO,5183.96086
2016,Jan,MS,481.95286
2016,Feb,MS,556.80517
2016,Mar,MS,275.06782
2016,Apr,MS,87.89932
2016,May,MS,258.0208
2016,Jun,MS,592.43044
2016,Jul,MS,721.93569
2016,Aug,MS,643.88283
2016,Sep,MS,518.74882
2016,Oct,MS,392.75958
2016,Nov,MS,396.00174
2016,Dec,MS,416.52095
2016,Jan,MT,1465.88164
2016,Feb,MT,1214.58483
2016,Mar,MT,957.84976
2016,Apr,MT,819.24873
2016,May,MT,495.89258
2016,Jun,MT,831.78347
2016,Jul,MT,1437.67511
2016,Aug,MT,1512.20446
2016,Sep,MT,1479.10014
2016,Oct,MT,1406.82079
2016,Nov,MT,1314.3035
2016,Dec,MT,1333.8769
2016,Jan,NC,3806.42025
2016,Feb,NC,2737.25006
2016,Mar,NC,1127.11113
2016,Apr,NC,1378.2809
2016,May,NC,1871.24965
2016,Jun,NC,4218.42228
2016,Jul,NC,5273.95267
2016,Aug,NC,5241.42225
2016,Sep,NC,4072.70588
2016,Oct,NC,2724.25244
2016,Nov,NC,1876.15419
2016,Dec,NC,3108.55806
2016,Jan,ND,2639.91222
2016,Feb,ND,2222.79481
2016,Mar,ND,1857.23984
2016,Apr,ND,1546.13093
2016,May,ND,1705.49901
2016,Jun,ND,2103.39911
2016,Jul,ND,2745.96525
2016,Aug,ND,2773.40198
2016,Sep,ND,2167.03187
2016,Oct,ND,2293.37057
2016,Nov,ND,2118.54502
2016,Dec,ND,2407.05899
2016,Jan,NE,2197.80313
2016,Feb,NE,1691.04503
2016,Mar,NE,1372.35333
2016,Apr,NE,1128.0228
2016,May,NE,1426.61405
2016,Jun,NE,1848.5153
2016,Jul,NE,2206.1684
2016,Aug,NE,2318.53325
2016,Sep,NE,1899.77128
2016,Oct,NE,1933.28211
2016,Nov,NE,1755.5219
2016,Dec,NE,2120.08454
2016,Jan,NH,80.41544
2016,Feb,NH,63.83784
2016,Mar,NH,3.5563
2016,Apr,NH,4.2816
2016,May,NH,0.0
2016,Jun,NH,0.13889
2016,Jul,NH,58.57542
2016,Aug,NH,48.30222
2016,Sep,NH,5.73264
2016,Oct,NH,0.20042
2016,Nov,NH,2.11708
2016,Dec,NH,154.8592
2016,Jan,NJ,121.87881
2016,Feb,NJ,118.60691
2016,Mar,NJ,90.13167
2016,Apr,NJ,87.13266
2016,May,NJ,99.09219
2016,Jun,NJ,98.18107
2016,Jul,NJ,136.9598
2016,Aug,NJ,153.4687
2016,Sep,NJ,109.19638
2016,Oct,NJ,94.33447
2016,Nov,NJ,85.86268
2016,Dec,NJ,119.69572
2016,Jan,NM,1715.19843
2016,Feb,NM,1159.66871
2016,Mar,NM,1107.87823
2016,Apr,NM,686.05604
2016,May,NM,1222.28649
2016,Jun,NM,2020.43226
2016,Jul,NM,1957.01652
2016,Aug,NM,1378.76633
2016,Sep,NM,1237.87464
2016,Oct,NM,2047.44597
2016,Nov,NM,1884.83713
2016,Dec,NM,1947.80914
2016,Jan,NV,153.42466
2016,Feb,NV,154.0855
2016,Mar,NV,88.94785
2016,Apr,NV,71.46757
2016,May,NV,67.69635
2016,Jun,NV,217.36581
2016,Jul,NV,443.91409
2016,Aug,NV,456.98415
2016,Sep,NV,240.56971
2016,Oct,NV,134.12724
2016,Nov,NV,65.49792
2016,Dec,NV,72.74989
2016,Jan,NY,157.01249
2016,Feb,NY,218.07043
2016,Mar,NY,42.95094
2016,Apr,NY,49.24544
2016,May,NY,125.7621
2016,Jun,NY,149.02087
2016,Jul,NY,323.5286
2016,Aug,NY,370.61563
2016,Sep,NY,142.54833
2016,Oct,NY,82.17364
2016,Nov,NY,22.68478
2016,Dec,NY,86.62463
2016,Jan,OH,6399.67679
2016,Feb,OH,5224.0412
2016,Mar,OH,3766.32876
2016,Apr,OH,4884.36445
2016,May,OH,4377.89633
2016,Jun,OH,6118.1793
2016,Jul,OH,7114.32505
2016,Aug,OH,7705.96029
2016,Sep,OH,6645.73691
2016,Oct,OH,5039.69572
2016,Nov,OH,4740.86383
2016,Dec,OH,6758.09539
2016,Jan,OK,1581.41253
2016,Feb,OK,1261.02534
2016,Mar,OK,1006.6944
2016,Apr,OK,703.23712
2016,May,OK,809.54815
2016,Jun,OK,1534.48483
2016,Jul,OK,2011.43237
2016,Aug,OK,2271.20343
2016,Sep,OK,2004.25153
2016,Oct,OK,2329.26578
2016,Nov,OK,1447.5325
2016,Dec,OK,2197.9563
2016,Jan,OR,308.3834
2016,Feb,OR,0.0
2016,Mar,OR,0.0
2016,Apr,OR,0.0
2016,May,OR,0.0
2016,Jun,OR,101.6835
2016,Jul,OR,254.76817
2016,Aug,OR,356.63408
2016,Sep,OR,355.47622
2016,Oct,OR,152.72302
2016,Nov,OR,0.0
2016,Dec,OR,368.53374
2016,Jan,PA,5979.24555
2016,Feb,PA,4663.60023
2016,Mar,PA,2365.52054
2016,Apr,PA,3455.24815
2016,May,PA,3877.1857
2016,Jun,PA,4644.41442
2016,Jul,PA,6266.47901
2016,Aug,PA,6101.11999
2016,Sep,PA,4665.77335
2016,Oct,PA,3331.53886
2016,Nov,PA,3737.12518
2016,Dec,PA,5584.77926
2016,Jan,RI,0.0
2016,Feb,RI,0.0
2016,Mar,RI,0.0
2016,Apr,RI,0.0
2016,May,RI,0.0
2016,Jun,RI,0.0
2016,Jul,RI,0.0
2016,Aug,RI,0.0
2016,Sep,RI,0.0
2016,Oct,RI,0.0
2016,Nov,RI,0.0
2016,Dec,RI,0.0
2016,Jan,SC,1829.91922
2016,Feb,SC,1792.486
2016,Mar,SC,1599.82422
2016,Apr,SC,1529.46532
2016,May,SC,1445.63056
2016,Jun,SC,2124.98817
2016,Jul,SC,2610.26166
2016,Aug,SC,2402.31752
2016,Sep,SC,1604.83962
2016,Oct,SC,1015.30855
2016,Nov,SC,1168.48691
2016,Dec,SC,1879.38579
2016,Jan,SD,235.87779
2016,Feb,SD,180.31751
2016,Mar,SD,130.06227
2016,Apr,SD,151.56545
2016,May,SD,155.54178
2016,Jun,SD,204.10729
2016,Jul,SD,226.96529
2016,Aug,SD,221.63785
2016,Sep,SD,140.86504
2016,Oct,SD,25.51697
2016,Nov,SD,186.67932
2016,Dec,SD,223.54395
2016,Jan,TN,2898.39134
2016,Feb,TN,2131.46884
2016,Mar,TN,1304.1917
2016,Apr,TN,1722.90714
2016,May,TN,2466.87054
2016,Jun,TN,3471.8591
2016,Jul,TN,3655.80758
2016,Aug,TN,3674.6252
2016,Sep,TN,3063.94818
2016,Oct,TN,1877.38802
2016,Nov,TN,2142.17383
2016,Dec,TN,2758.00211
2016,Jan,TX,8524.0034
2016,Feb,TX,6203.00621
2016,Mar,TX,4502.54436
2016,Apr,TX,6334.21842
2016,May,TX,8879.69036
2016,Jun,TX,12958.67778
2016,Jul,TX,13905.69953
2016,Aug,TX,13407.98409
2016,Sep,TX,12746.147
2016,Oct,TX,12028.74928
2016,Nov,TX,9213.60468
2016,Dec,TX,12526.60728
2016,Jan,UT,2618.10279
2016,Feb,UT,2077.69489
2016,Mar,UT,1528.87133
2016,Apr,UT,1255.86984
2016,May,UT,1493.33707
2016,Jun,UT,2231.50532
2016,Jul,UT,2535.96832
2016,Aug,UT,2596.51607
2016,Sep,UT,2310.18705
2016,Oct,UT,2443.80977
2016,Nov,UT,2218.72908
2016,Dec,UT,2628.85157
2016,Jan,VA,1495.42902
2016,Feb,VA,1636.54134
2016,Mar,VA,1421.16105
2016,Apr,VA,896.25503
2016,May,VA,1228.80855
2016,Jun,VA,1555.70826
2016,Jul,VA,1766.07974
2016,Aug,VA,1687.52076
2016,Sep,VA,1491.12403
2016,Oct,VA,1063.86338
2016,Nov,VA,631.13
2016,Dec,VA,1625.7912
2016,Jan,VT,
2016,Feb,VT,
2016,Mar,VT,
2016,Apr,VT,
2016,May,VT,
2016,Jun,VT,
2016,Jul,VT,
2016,Aug,VT,
2016,Sep,VT,
2016,Oct,VT,
2016,Nov,VT,
2016,Dec,VT,
2016,Jan,WA,374.82645
2016,Feb,WA,3.97698
2016,Mar,WA,2.62452
2016,Apr,WA,2.66992
2016,May,WA,1.66505
2016,Jun,WA,176.6506
2016,Jul,WA,620.28001
2016,Aug,WA,812.35657
2016,Sep,WA,789.10199
2016,Oct,WA,657.60878
2016,Nov,WA,443.45148
2016,Dec,WA,716.51396
2016,Jan,WI,3156.12958
2016,Feb,WI,2530.04681
2016,Mar,WI,1815.42851
2016,Apr,WI,1775.55369
2016,May,WI,2211.59801
2016,Jun,WI,3172.61011
2016,Jul,WI,3667.01391
2016,Aug,WI,3712.97656
2016,Sep,WI,3184.35332
2016,Oct,WI,2579.1291
2016,Nov,WI,2615.06561
2016,Dec,WI,2942.93535
2016,Jan,WV,6840.53721
2016,Feb,WV,6355.71805
2016,Mar,WV,4870.56033
2016,Apr,WV,5269.23754
2016,May,WV,4881.31214
2016,Jun,WV,6256.68019
2016,Jul,WV,7326.75452
2016,Aug,WV,7284.08283
2016,Sep,WV,5472.86644
2016,Oct,WV,4901.01705
2016,Nov,WV,5047.46595
2016,Dec,WV,7006.72875
2016,Jan,WY,3845.4926
2016,Feb,WY,3289.65759
2016,Mar,WY,2831.9176
2016,Apr,WY,2330.96642
2016,May,WY,2494.81327
2016,Jun,WY,3303.33076
2016,Jul,WY,4080.19702
2016,Aug,WY,4126.1314
2016,Sep,WY,3369.39676
2016,Oct,WY,3218.42549
2016,Nov,WY,3167.18015
2016,Dec,WY,3969.36486
2017,Jan,AK,50.12418
2017,Feb,AK,43.71296
2017,Mar,AK,48.38899
2017,Apr,AK,46.29222
2017,May,AK,39.36262
2017,Jun,AK,31.97725
2017,Jul,AK,45.43886
2017,Aug,AK,50.7916
2017,Sep,AK,48.73616
2017,Oct,AK,48.48168
2017,Nov,AK,50.24759
2017,Dec,AK,52.15268
2017,Jan,AL,2527.2892
2017,Feb,AL,2520.7305
2017,Mar,AL,2470.24687
2017,Apr,AL,2190.99377
2017,May,AL,2529.90332
2017,Jun,AL,2891.39678
2017,Jul,AL,3649.81404
2017,Aug,AL,3220.92705
2017,Sep,AL,2164.66477
2017,Oct,AL,2455.85004
2017,Nov,AL,2070.11603
2017,Dec,AL,2748.46876
2017,Jan,AR,3078.04433
2017,Feb,AR,1862.41799
2017,Mar,AR,1242.14348
2017,Apr,AR,1596.62011
2017,May,AR,1551.16547
2017,Jun,AR,2272.30536
2017,Jul,AR,2834.04862
2017,Aug,AR,3010.13045
2017,Sep,AR,2447.75478
2017,Oct,AR,1755.42072
2017,Nov,AR,2050.15449
2017,Dec,AR,2585.22895
2017,Jan,AZ,2878.71329
2017,Feb,AZ,2445.64994
2017,Mar,AZ,2111.56265
2017,Apr,AZ,1828.39687
2017,May,AZ,2249.52341
2017,Jun,AZ,2606.9815
2017,Jul,AZ,3320.571
2017,Aug,AZ,3156.26552
2017,Sep,AZ,2896.56542
2017,Oct,AZ,2683.50994
2017,Nov,AZ,2750.83372
2017,Dec,AZ,2467.56501
2017,Jan,CA,26.51592
2017,Feb,CA,24.75212
2017,Mar,CA,27.06185
2017,Apr,CA,19.33808
2017,May,CA,14.41477
2017,Jun,CA,26.82868
2017,Jul,CA,23.12607
2017,Aug,CA,24.78714
2017,Sep,CA,25.57583
2017,Oct,CA,25.8342
2017,Nov,CA,25.51313
2017,Dec,CA,27.34439
2017,Jan,CO,2806.79311
2017,Feb,CO,2412.60344
2017,Mar,CO,2399.41711
2017,Apr,CO,1821.80966
2017,May,CO,2214.84934
2017,Jun,CO,2631.97717
2017,Jul,CO,2874.28811
2017,Aug,CO,2601.68922
2017,Sep,CO,2381.64103
2017,Oct,CO,2234.39471
2017,Nov,CO,2389.13745
2017,Dec,CO,2473.61607
2017,Jan,CT,39.62944
2017,Feb,CT,-2.06741
2017,Mar,CT,40.61552
2017,Apr,CT,-1.98711
2017,May,CT,2.30736
2017,Jun,CT,6.57
2017,Jul,CT,9.21838
2017,Aug,CT,-1.28766
2017,Sep,CT,2.71902
2017,Oct,CT,-1.14641
2017,Nov,CT,-0.98775
2017,Dec,CT,103.92537
2017,Jan,DC,
2017,Feb,DC,
2017,Mar,DC,
2017,Apr,DC,
2017,May,DC,
2017,Jun,DC,
2017,Jul,DC,
2017,Aug,DC,
2017,Sep,DC,
2017,Oct,DC,
2017,Nov,DC,
2017,Dec,DC,
2017,Jan,DE,18.12184
2017,Feb,DE,10.09094
2017,Mar,DE,28.47123
2017,Apr,DE,7.70816
2017,May,DE,9.75964
2017,Jun,DE,12.86988
2017,Jul,DE,113.07085
2017,Aug,DE,22.13161
2017,Sep,DE,36.50925
2017,Oct,DE,2.05969
2017,Nov,DE,35.09804
2017,Dec,DE,62.906
2017,Jan,FL,3284.78453
2017,Feb,FL,2746.33662
2017,Mar,FL,3120.40863
2017,Apr,FL,3239.92403
2017,May,FL,3221.03209
2017,Jun,FL,3604.45029
2017,Jul,FL,3866.48009
2017,Aug,FL,3472.98741
2017,Sep,FL,2796.14028
2017,Oct,FL,3322.24107
2017,Nov,FL,2392.72647
2017,Dec,FL,2445.25045
2017,Jan,GA,2530.7138
2017,Feb,GA,1456.10769
2017,Mar,GA,2353.81095
2017,Apr,GA,2768.44313
2017,May,GA,3107.74107
2017,Jun,GA,3273.97839
2017,Jul,GA,3616.90484
2017,Aug,GA,3504.5884
2017,Sep,GA,2974.70442
2017,Oct,GA,2543.0917
2017,Nov,GA,1852.69216
2017,Dec,GA,2504.28134
2017,Jan,HI,66.06928
2017,Feb,HI,92.84442
2017,Mar,HI,128.39239
2017,Apr,HI,107.90026
2017,May,HI,127.51068
2017,Jun,HI,112.73778
2017,Jul,HI,129.74323
2017,Aug,HI,129.69643
2017,Sep,HI,126.24942
2017,Oct,HI,119.41944
2017,Nov,HI,119.05087
2017,Dec,HI,116.10977
2017,Jan,IA,2850.39261
2017,Feb,IA,1194.46442
2017,Mar,IA,1286.40543
2017,Apr,IA,1674.95077
2017,May,IA,2228.85478
2017,Jun,IA,2808.31338
2017,Jul,IA,3062.91742
2017,Aug,IA,2911.90884
2017,Sep,IA,2136.72608
2017,Oct,IA,1364.18265
2017,Nov,IA,1795.46896
2017,Dec,IA,2043.64424
2017,Jan,ID,3.13909
2017,Feb,ID,2.88863
2017,Mar,ID,2.95778
2017,Apr,ID,1.5933
2017,May,ID,0.0
2017,Jun,ID,0.05346
2017,Jul,ID,1.01385
2017,Aug,ID,3.09715
2017,Sep,ID,0.56914
2017,Oct,ID,2.93721
2017,Nov,ID,2.75196
2017,Dec,ID,2.83497
2017,Jan,IL,5764.16854
2017,Feb,IL,4054.42872
2017,Mar,IL,4626.91795
2017,Apr,IL,4172.83885
2017,May,IL,4025.33024
2017,Jun,IL,4984.02814
2017,Jul,IL,5829.86065
2017,Aug,IL,5099.39531
2017,Sep,IL,4831.19382
2017,Oct,IL,4428.65717
2017,Nov,IL,5048.24684
2017,Dec,IL,5115.22008
2017,Jan,IN,7278.33662
2017,Feb,IN,5548.77527
2017,Mar,IN,5429.22528
2017,Apr,IN,4700.243
2017,May,IN,4846.76513
2017,Jun,IN,6195.82223
2017,Jul,IN,7595.10039
2017,Aug,IN,6970.50141
2017,Sep,IN,5178.04684
2017,Oct,IN,5984.31653
2017,Nov,IN,5521.29556
2017,Dec,IN,7136.52839
2017,Jan,KS,1988.09102
2017,Feb,KS,1416.2824
2017,Mar,KS,1203.32915
2017,Apr,KS,690.90804
2017,May,KS,1214.5633
2017,Jun,KS,1918.0552
2017,Jul,KS,2516.84195
2017,Aug,KS,2136.17661
2017,Sep,KS,1795.58159
2017,Oct,KS,1227.19757
2017,Nov,KS,1374.96838
2017,Dec,KS,1907.77577
2017,Jan,KY,5998.82455
2017,Feb,KY,4458.01789
2017,Mar,KY,4446.24106
2017,Apr,KY,3649.85303
2017,May,KY,4920.76336
2017,Jun,KY,5244.77429
2017,Jul,KY,5762.72553
2017,Aug,KY,5633.66595
2017,Sep,KY,4034.85012
2017,Oct,KY,4339.0627
2017,Nov,KY,4060.59433
2017,Dec,KY,4687.13616
2017,Jan,LA,1389.11
2017,Feb,LA,1013.77602
2017,Mar,LA,615.55091
2017,Apr,LA,536.4187
2017,May,LA,1209.93298
2017,Jun,LA,1356.51116
2017,Jul,LA,1338.01157
2017,Aug,LA,1065.84007
2017,Sep,LA,1147.89827
2017,Oct,LA,803.34367
2017,Nov,LA,787.73471
2017,Dec,LA,1051.79725
2017,Jan,MA,233.49782
2017,Feb,MA,350.222
2017,Mar,MA,448.87006
2017,Apr,MA,51.77942
2017,May,MA,51.94868
2017,Jun,MA,0.0
2017,Jul,MA,0.0
2017,Aug,MA,0.0
2017,Sep,MA,0.0
2017,Oct,MA,0.0
2017,Nov,MA,0.0
2017,Dec,MA,0.0
2017,Jan,MD,794.9436
2017,Feb,MD,466.84807
2017,Mar,MD,352.65496
2017,Apr,MD,154.72056
2017,May,MD,740.94065
2017,Jun,MD,740.31198
2017,Jul,MD,1383.51999
2017,Aug,MD,857.77292
2017,Sep,MD,914.94191
2017,Oct,MD,607.27767
2017,Nov,MD,586.39041
2017,Dec,MD,913.68595
2017,Jan,ME,9.37033
2017,Feb,ME,10.20753
2017,Mar,ME,7.92033
2017,Apr,ME,3.70468
2017,May,ME,3.06435
2017,Jun,ME,2.24324
2017,Jul,ME,3.41484
2017,Aug,ME,4.64101
2017,Sep,ME,4.79844
2017,Oct,ME,6.74625
2017,Nov,ME,5.23207
2017,Dec,ME,6.59231
2017,Jan,MI,3753.80361
2017,Feb,MI,3073.80298
2017,Mar,MI,3439.6474
2017,Apr,MI,3722.86594
2017,May,MI,3973.23542
2017,Jun,MI,3898.79284
2017,Jul,MI,4375.54496
2017,Aug,MI,3648.70882
2017,Sep,MI,3062.16563
2017,Oct,MI,2897.37583
2017,Nov,MI,3100.41907
2017,Dec,MI,3074.18519
2017,Jan,MN,2412.43038
2017,Feb,MN,1857.16691
2017,Mar,MN,1616.68845
2017,Apr,MN,1076.15399
2017,May,MN,1538.13624
2017,Jun,MN,1739.71581
2017,Jul,MN,2229.93891
2017,Aug,MN,2173.0754
2017,Sep,MN,1829.50516
2017,Oct,MN,1782.23189
2017,Nov,MN,2292.18447
2017,Dec,MN,2234.67009
2017,Jan,MO,6422.05814
2017,Feb,MO,5025.37278
2017,Mar,MO,5293.03513
2017,Apr,MO,4867.72982
2017,May,MO,5783.0066
