Year,State,Plant Code,Aggregated Fuel Group,Generation,Emission
2018,AZ,55306,GAS,2450933000.0,1055964.371358768
2018,AZ,55372,GAS,3815000.0,2192.9156944662
2018,AZ,55455,GAS,3779621649.0,1695661.67706846
2018,AZ,55481,GAS,3476665000.0,1449274.9102337381
2018,AZ,55522,GAS,364133000.0,230695.187354659
2018,AZ,56229,GAS,56089280.0,38993.7218419188
2018,AZ,56482,GAS,79795000.0,47325.2921914245
2018,AZ,56616,GAS,-478512.0,158.2998951402
2018,AZ,56948,GAS,155333920.0,93626.9000276907
2018,AZ,58199,GAS,49149000.0,29582.5415275896
2018,AZ,58557,GAS,2315402000.0,1007988.856205597
2018,AZ,59233,GAS,35412760.0,26895.8307795837
2018,AZ,59338,GAS,1493158000.0,637345.037127436
2018,AZ,59784,GAS,2679240963.0,1203213.2256301
2018,AZ,60768,GAS,2248005000.0,988690.2504009098
2018,CA,151,GAS,1438456.0,1529.4133254048
2018,CA,246,GAS,382063375.0,196375.114892837
2018,CA,260,GAS,4178781840.0,1721840.71235094
2018,CA,302,GAS,299121000.0,263778.9879450857
2018,CA,315,GAS,958300000.0,722645.514769691
2018,CA,335,GAS,319522000.0,215576.962372853
2018,CA,341,GAS,22511000.0,22536.967702425
2018,CA,345,GAS,30000.0,90.674367135
2018,CA,350,GAS,186015000.0,129778.243708089
2018,CA,356,GAS,274507000.0,209736.5386363
2018,CA,358,GAS,2091874840.0,978925.3230555704
2018,CA,377,GAS,119086851.0,93507.3853618476
2018,CA,389,GAS,753622000.0,360883.9811972991
2018,CA,399,GAS,37140000.0,31368.7095609657
2018,CA,400,GAS,3131593000.0,1363330.3520868705
2018,CA,404,GAS,1786840000.0,786247.6748561319
2018,CA,408,GAS,1491663643.0,634943.9213861101
2018,CA,422,GAS,107233320.0,68227.60580297641
2018,CA,535,GAS,7088000.0,5232.0864824646
2018,CA,4256,GAS,8303.0,506.1384673884
2018,CA,6060,GAS,2731885.0,2631.7211318079
2018,CA,7231,GAS,8019000.0,6860.7151153926
2018,CA,7232,GAS,45419000.0,43142.9808820164
2018,CA,7266,GAS,515019000.0,243916.7970739598
2018,CA,7307,GAS,244990000.0,119175.66070919839
2018,CA,7315,GAS,169771000.0,105988.741247776
2018,CA,7449,GAS,11838000.0,6535.3988859489
2018,CA,7450,GAS,9563000.0,8421.1917239901
2018,CA,7451,GAS,3492000.0,3288.6715465989
2018,CA,7452,GAS,2953031.0,2632.4231269083
2018,CA,7527,GAS,357403979.0,186217.47978841572
2018,CA,7551,GAS,775384000.0,400304.2235623033
2018,CA,7552,GAS,758363000.0,361485.1815012007
2018,CA,7693,GAS,38770000.0,21507.4333880967
2018,CA,7824,GAS,837022.0,717.3219934254
2018,CA,7987,GAS,11806000.0,7813.4979654105
2018,CA,8076,GAS,6212000.0,5250.4553542584
2018,CA,10026,GAS,1076525.0,641.3310238071
2018,CA,10034,GAS,102682000.0,53555.9082046164
2018,CA,10042,GAS,19060020.0,19301.4722846814
2018,CA,10052,GAS,2053715.0,2651.0844966606
2018,CA,10090,GAS,3451372.0,3079.0675095378
2018,CA,10091,GAS,2438048.0,1569.8950428612
2018,CA,10110,GAS,26593000.0,20576.646384558
2018,CA,10115,GAS,29556000.0,18124.5189992691
2018,CA,10156,GAS,5887000.0,6876.0420084180005
2018,CA,10175,GAS,26902000.0,25659.7929065544
2018,CA,10206,GAS,69101000.0,63195.0614278005
2018,CA,10213,GAS,1260621973.0,852984.126066675
2018,CA,10262,GAS,90067000.0,65538.3795725274
2018,CA,10294,GAS,374693000.0,187702.14092617
2018,CA,10300,GAS,3129453.0,2964.5838085809
2018,CA,10342,GAS,673306000.0,413855.478480833
2018,CA,10349,GAS,226368000.0,128594.679968815
2018,CA,10350,GAS,67014000.0,34869.3836278854
2018,CA,10405,GAS,4964000.0,3270.3026748050997
2018,CA,10427,GAS,227147000.0,193174.134234196
2018,CA,10442,GAS,9161000.0,7607.9304001767
2018,CA,10443,GAS,11706000.0,8721.3531290028
2018,CA,10444,GAS,15404000.0,12663.1141173405
2018,CA,10446,GAS,14458000.0,11221.2161811189
2018,CA,10478,GAS,133821000.0,75687.0057398268
2018,CA,10496,GAS,729451000.0,525969.302478374
2018,CA,10548,GAS,30770000.0,27096.4843791147
2018,CA,10623,GAS,102962000.0,87496.08431793899
2018,CA,10649,GAS,35766000.0,19649.6033548881
2018,CA,10650,GAS,7556000.0,4356.9910902243
2018,CA,10652,GAS,8854559.0,9803.5955754528
2018,CA,10684,COAL,281328135.0,1498777.0627760692
2018,CA,10684,GAS,14458865.0,43342.8739868553
2018,CA,10720,GAS,11518000.0,7878.140014239
2018,CA,10767,GAS,1393626.0,1253.4122517642
2018,CA,10772,GAS,1204749.0,1112.7207337257
2018,CA,10776,GAS,157062000.0,84798.668144652
2018,CA,10777,GAS,245232.0,200.7120991227
2018,CA,10810,GAS,20681000.0,12615.7294480635
2018,CA,10811,GAS,42162990.0,25698.8121342183
2018,CA,10812,GAS,32905000.0,19577.6488570971
2018,CA,10836,GAS,757189.0,787.1120063235
2018,CA,10884,GAS,15221120.0,18533.0801477019
2018,CA,50003,GAS,15300000.0,8548.2528371625
2018,CA,50061,GAS,55151000.0,38453.3026137942
2018,CA,50064,GAS,31321000.0,19689.8510739777
2018,CA,50089,GAS,3928000.0,3073.8610458765
2018,CA,50115,GAS,282302000.0,218962.743241674
2018,CA,50119,GAS,118090988.0,122675.515781834
2018,CA,50134,GAS,1368124000.0,997985.660023265
2018,CA,50170,GAS,293027000.0,227534.220416741
2018,CA,50200,GAS,40066000.0,36693.9858930084
2018,CA,50216,GAS,2611779641.0,1703511.9127774544
2018,CA,50224,GAS,1145081.0,815.484308298
2018,CA,50234,GAS,11473840.0,9955.2265171392
2018,CA,50293,GAS,545404.0,469.1082258423
2018,CA,50299,GAS,9868000.0,5825.6818394445
2018,CA,50464,GAS,557802000.0,324526.367956566
2018,CA,50493,GAS,26465000.0,16025.4951494814
2018,CA,50494,GAS,18945000.0,11543.5489313859
2018,CA,50495,GAS,28059000.0,17067.0218801082
2018,CA,50530,GAS,110124867.0,110336.02140577791
2018,CA,50537,GAS,28860000.0,26908.2911926158
2018,CA,50610,GAS,285354.0,735.6323656275
2018,CA,50612,GAS,21742000.0,12325.7469720066
2018,CA,50622,GAS,89956000.0,102558.851686813
2018,CA,50624,GAS,13256000.0,12509.6111887197
2018,CA,50674,GAS,4410000.0,2853.4930839426
2018,CA,50696,GAS,4606903.0,3127.0371747318
2018,CA,50748,GAS,15801000.0,8860.6406568405
2018,CA,50750,GAS,48672000.0,43723.4723304555
2018,CA,50751,GAS,121221000.0,84909.4078717401
2018,CA,50752,GAS,439356000.0,310348.172913787
2018,CA,50837,GAS,13776615.0,16767.7964685627
2018,CA,50849,GAS,167747305.0,117513.80430818489
2018,CA,50850,GAS,24709000.0,14480.4624330927
2018,CA,50851,GAS,47506000.0,26270.7626422692
2018,CA,50865,GAS,301448000.0,233903.948458996
2018,CA,50963,GAS,23370000.0,19410.2815252434
2018,CA,50985,GAS,14556000.0,7905.1083260127
2018,CA,52073,GAS,289734000.0,222727.19196756912
2018,CA,52076,GAS,79176000.0,57470.5253824053
2018,CA,52077,GAS,36954000.0,36330.7034285514
2018,CA,52081,GAS,44634000.0,38303.3681602671
2018,CA,52082,GAS,45207000.0,39538.0020430956
2018,CA,52085,GAS,77245000.0,70073.9114166201
2018,CA,52086,GAS,71419000.0,65673.0456326208
2018,CA,52096,GAS,295809000.0,212491.225909861
2018,CA,52099,GAS,4426447.0,3127.0371747318
2018,CA,52104,GAS,75190000.0,73754.0622308754
2018,CA,52107,GAS,212906000.0,147013.919911069
2018,CA,52109,GAS,846703922.0,525119.303410973
2018,CA,52115,GAS,51905000.0,42574.3063511007
2018,CA,52147,GAS,81590000.0,59253.3589390545
2018,CA,52169,GAS,850069000.0,599598.643579745
2018,CA,52186,GAS,10599000.0,6117.0683057022
2018,CA,54238,GAS,769596.0,689.5346873679
2018,CA,54296,GAS,14268000.0,9721.9301454396
2018,CA,54337,GAS,1907000.0,1602.5378150298
2018,CA,54410,GAS,148922000.0,102426.174612837
2018,CA,54447,GAS,26303000.0,26092.1633888091
2018,CA,54449,GAS,37921000.0,50617.8247110756
2018,CA,54451,GAS,150969375.0,113805.45669073
2018,CA,54477,GAS,156000.0,152.9179327038
2018,CA,54626,GAS,2477271.0,2237.3168845665
2018,CA,54749,GAS,18142000.0,10324.2419415828
2018,CA,54768,GAS,22188000.0,12207.5192971809
2018,CA,54800,GAS,27211000.0,25028.3483137446
2018,CA,54912,GAS,774884863.0,479186.3600016
2018,CA,54951,GAS,3526345.0,2808.6823967004
2018,CA,55084,GAS,1372884000.0,736989.673154123
2018,CA,55112,GAS,589517000.0,262769.2264927517
2018,CA,55151,GAS,1059098000.0,465421.698572549
2018,CA,55182,GAS,2671368000.0,1117475.4050402928
2018,CA,55184,GAS,49041000.0,42814.7981725794
2018,CA,55217,GAS,3274740000.0,1441010.2634171406
2018,CA,55295,GAS,2695876000.0,1161816.5745595093
2018,CA,55333,GAS,3081664000.0,1335297.1722454487
2018,CA,55345,GAS,493151000.0,216858.04493149102
2018,CA,55393,GAS,2079832000.0,926188.0581372039
2018,CA,55400,GAS,3797551000.0,1586799.377376783
2018,CA,55499,GAS,11340000.0,7305.8385086379
2018,CA,55508,GAS,14215000.0,9175.660958145
2018,CA,55510,GAS,11381000.0,7377.2080105119
2018,CA,55512,GAS,14888000.0,9977.5733611686
2018,CA,55513,GAS,12241000.0,7906.3953170301
2018,CA,55518,GAS,3019302000.0,1313859.5288702531
2018,CA,55538,GAS,25261000.0,15488.1179001252
2018,CA,55540,GAS,3070000.0,3027.6463684335
2018,CA,55541,GAS,33376000.0,20957.8297240752
2018,CA,55542,GAS,44783000.0,25374.5488974252
2018,CA,55625,GAS,12968000.0,8915.4547742634
2018,CA,55626,GAS,13299000.0,9213.4516943832
2018,CA,55627,GAS,12447000.0,8626.934787999
2018,CA,55656,GAS,4325910000.0,1801396.9395854
2018,CA,55698,GAS,15605000.0,10711.27524027
2018,CA,55748,GAS,356431000.0,175876.1559660563
2018,CA,55807,GAS,32903000.0,21680.4751803453
2018,CA,55810,GAS,25659000.0,17809.3231991895
2018,CA,55811,GAS,8584000.0,5640.6476308974
2018,CA,55813,GAS,32148000.0,21893.3551945416
2018,CA,55847,GAS,33113000.0,22750.3742129466
2018,CA,55851,GAS,330449990.0,192088.323312652
2018,CA,55853,GAS,201502000.0,85891.0310204661
2018,CA,55855,GAS,9388000.0,6501.644621538
2018,CA,55874,GAS,11298000.0,10719.3481839246
2018,CA,55933,GAS,868383000.0,414445.6223619024
2018,CA,55934,GAS,1266000.0,1170.7523286921
2018,CA,55935,GAS,777000.0,976.1241871062
2018,CA,55951,GAS,7862000.0,5269.8187191111
2018,CA,55963,GAS,18001000.0,12020.7301008828
2018,CA,55970,GAS,3344030043.0,1321486.53013733
2018,CA,55985,GAS,1925066000.0,804921.9730181979
2018,CA,56026,GAS,861341000.0,431641.40184334293
2018,CA,56039,GAS,3994480.0,3223.3860022617
2018,CA,56041,GAS,479363000.0,232501.88874472168
2018,CA,56046,GAS,1531144000.0,659038.7917150977
2018,CA,56051,GAS,349699000.0,214366.664320172
2018,CA,56078,GAS,1229721000.0,564263.895699886
2018,CA,56080,GAS,18090971.0,21986.2525461612
2018,CA,56134,GAS,334083.0,323.3857429176
2018,CA,56135,GAS,24760000.0,16730.9417257917
2018,CA,56143,GAS,86351000.0,54644.6441057451
2018,CA,56144,GAS,465000.0,381.9438342093
2018,CA,56184,GAS,13845000.0,8364.7981175913
2018,CA,56185,GAS,18429000.0,11181.1439608044
2018,CA,56232,GAS,92448000.0,54373.6739969907
2018,CA,56239,GAS,27660000.0,16840.1604634956
2018,CA,56284,GAS,148217.0,195.7981334199
2018,CA,56298,GAS,247650000.0,129877.8685127543
2018,CA,56346,GAS,56000.0,457.2913083189
2018,CA,56356,GAS,14932000.0,7765.5283002165
2018,CA,56467,GAS,1010425000.0,443330.49775887805
2018,CA,56471,GAS,23962000.0,14204.3443602687
2018,CA,56472,GAS,9892000.0,7566.0446925195
2018,CA,56473,GAS,24008000.0,14222.0112369621
2018,CA,56474,GAS,33130000.0,19824.1661365209
2018,CA,56475,GAS,14862000.0,10577.0771769102
2018,CA,56476,GAS,2929751000.0,1238941.7342616876
2018,CA,56532,GAS,2986301000.0,1264852.197918679
2018,CA,56569,GAS,70203000.0,39031.9220752989
2018,CA,56639,GAS,49354000.0,31820.0924105229
2018,CA,56706,GAS,35397.0,35.3922529785
2018,CA,56803,GAS,615796000.0,335903.427049974
2018,CA,56914,GAS,33879000.0,22092.2538063216
2018,CA,57001,GAS,16736000.0,10985.1118290177
2018,CA,57027,GAS,181871000.0,113431.176303033
2018,CA,57042,GAS,4801000.0,3465.9838090416
2018,CA,57043,GAS,11119000.0,5661.3564863592
2018,CA,57073,GAS,13045000.0,29112.906805422
2018,CA,57074,GAS,11334000.0,26516.8704245511
2018,CA,57075,GAS,9988000.0,22161.5758224861
2018,CA,57122,GAS,100495000.0,74932.8290036304
2018,CA,57267,GAS,219407000.0,148506.478493703
2018,CA,57460,GAS,8304120.0,3333.5407334328
2018,CA,57482,GAS,485658000.0,291416.535047833
2018,CA,57483,GAS,112210000.0,71889.5047446213
2018,CA,57515,GAS,382025000.0,228237.151510608
2018,CA,57544,GAS,8469000.0,4551.26823426
2018,CA,57555,GAS,150057000.0,88058.1483949926
2018,CA,57557,GAS,3119674.0,2115.2282366886
2018,CA,57564,GAS,176139000.0,72101.0392682085
2018,CA,57573,GAS,21790300.0,20196.1065405495
2018,CA,57580,GAS,11302000.0,7309.0559861814
2018,CA,57584,GAS,206562000.0,133486.766824319
2018,CA,57585,GAS,189038000.0,124593.307896535
2018,CA,57713,GAS,14357286.0,9585.5090975952
2018,CA,57714,GAS,31000.0,23.2828374966
2018,CA,57715,GAS,3608000.0,4362.8410493943
2018,CA,57735,GAS,19731000.0,10673.9525007654
2018,CA,57770,GAS,8188000.0,4890.5073665283
2018,CA,57793,GAS,10605000.0,5388.1048935285
2018,CA,57807,GAS,1566000.0,892.4112713835
2018,CA,57808,GAS,6847000.0,3540.6292880508
2018,CA,57809,GAS,7098000.0,3548.3512341552
2018,CA,57811,GAS,8390000.0,4318.2058609272
2018,CA,57901,GAS,1054778000.0,525100.876039588
2018,CA,57916,GAS,20012070.0,61052.2798834212
2018,CA,57977,GAS,34849000.0,21463.0321979964
2018,CA,57978,GAS,1406540000.0,583917.652525785
2018,CA,58056,GAS,6839000.0,5328.727807953
2018,CA,58083,GAS,75513000.0,55698.2217522621
2018,CA,58100,GAS,31436000.0,25981.0141645791
2018,CA,58122,GAS,5455000.0,3932.6350520325
2018,CA,58128,GAS,7950000.0,3279.3116119269
2018,CA,58132,GAS,8065000.0,3282.1195923285
2018,CA,58168,GAS,2914520.0,1619.5611962145
2018,CA,58169,GAS,28023000.0,20976.3155950524
2018,CA,58198,GAS,72011560.0,57522.4145202432
2018,CA,58223,GAS,5451740.0,18815.6331756129
2018,CA,58258,GAS,30616180.0,23879.2408339815
2018,CA,58296,GAS,8434000.0,4274.3311671522
2018,CA,58297,GAS,8434000.0,3709.1081121468
2018,CA,58298,GAS,6499000.0,2955.6918706425
2018,CA,58299,GAS,7704000.0,3056.3111683665
2018,CA,58300,GAS,6954000.0,3028.3483635339
2018,CA,58301,GAS,7364000.0,3194.1362064117
2018,CA,58302,GAS,7045000.0,3066.7825952808
2018,CA,58303,GAS,5838000.0,2417.6711257776
2018,CA,58422,GAS,3158100.0,1752.5892677403
2018,CA,58432,GAS,53349000.0,28866.3895259982
2018,CA,58440,GAS,8608000.0,4671.1338976533
2018,CA,58525,GAS,76530.0,42.704701941
2018,CA,58585,GAS,7114800.0,6096.5934486072
2018,CA,58607,GAS,2496000.0,2133.480109299
2018,CA,58619,GAS,3098000.0,20710.2594520008
2018,CA,58625,GAS,9928000.0,4624.2757247016
2018,CA,58914,GAS,81816000.0,602380.357664672
2018,CA,58960,GAS,2161549.0,1249.2002811618
2018,CA,59002,GAS,132599000.0,75320.2132998678
2018,CA,59261,GAS,6993000.0,3011.3834819409
2018,CA,59279,GAS,7543000.0,3341.9061750459
2018,CA,59280,GAS,6390000.0,2860.63003413
2018,CA,59395,GAS,2115000.0,1055.9761297767
2018,CA,59456,GAS,37962000.0,24325.300220694
2018,CA,59457,GAS,35625000.0,21585.8228409747
2018,CA,59458,GAS,34706000.0,21569.6184540738
2018,CA,59658,GAS,243676.0,289.3974801399
2018,CA,59800,GAS,7166000.0,3009.7454933733
2018,CA,59802,GAS,7215000.0,3164.8864105617
2018,CA,59803,GAS,7604000.0,3218.9400332925
2018,CA,59804,GAS,7167000.0,3071.5210622085
2018,CA,59805,GAS,7471000.0,3212.5635777972
2018,CA,59877,GAS,995704.0,536.9092526226
2018,CA,60120,GAS,8284000.0,4510.1430212949
2018,CA,60223,GAS,7872000.0,3212.1540806553
2018,CA,60224,GAS,7413000.0,3123.0592024962
2018,CA,60249,GAS,517953.0,361.8784742562
2018,CA,60385,GAS,9930000.0,4902.6167820102
2018,CA,60960,GAS,23652567.0,14682.6370220079
2018,CA,61027,GAS,2214000.0,1824.9532626732
2018,CA,61153,GAS,10550000.0,4196.0002138659
2018,CA,61154,GAS,10145000.0,4020.7939367244
2018,CA,61754,GAS,8160000.0,4411.1617121385
2018,CA,62176,GAS,39305000.0,30826.0673483565
2018,CA,62458,GAS,236000.0,268.3376271279
2018,CA,62459,GAS,5368000.0,192.9316534266
2018,CA,62574,GAS,8256000.0,3241.2283777302
2018,CO,464,GAS,8053970.0,7435.4151042534
2018,CO,469,COAL,-4215756.0,0.0
2018,CO,469,GAS,3846093756.0,1840737.096009361
2018,CO,470,COAL,9549567099.0,11004224.0867705
2018,CO,470,GAS,212079901.0,133308.694067184
2018,CO,471,GAS,10522979.0,4604.2688643402
2018,CO,477,GAS,2717000.0,4000.3775792211
2018,CO,492,COAL,915697364.0,1148920.45964388
2018,CO,492,GAS,6074636.0,4253.4468129153
2018,CO,493,GAS,3984000.0,3730.1094655671
2018,CO,511,GAS,522.0,0.2924979585
2018,CO,525,COAL,2321013335.0,2597321.61954609
2018,CO,525,GAS,1465215.0,942.6039210621
2018,CO,527,COAL,61090155.0,81374.771699859
2018,CO,6021,COAL,7324631726.0,8053007.66836236
2018,CO,6021,GAS,18001775.0,10855.4182342188
2018,CO,6112,GAS,3569204000.0,1618337.1507577684
2018,CO,6248,COAL,3271188681.0,3856648.3576133
2018,CO,6248,GAS,8734319.0,5634.3881745855
2018,CO,6761,COAL,1802038544.0,1948391.49249399
2018,CO,6761,GAS,66932000.0,48090.9348475941
2018,CO,8067,GAS,2274723.0,2229.7704372372
2018,CO,8219,COAL,1129110015.0,1266904.26822366
2018,CO,8219,GAS,1983000.0,1841.9181442662
2018,CO,10003,GAS,172515019.0,272895.213318063
2018,CO,10180,GAS,268661.0,276.2350720074
2018,CO,10682,GAS,136591000.0,92459.8331732757
2018,CO,10755,GAS,7156000.0,3529.280367261
2018,CO,50707,GAS,784004000.0,426351.8102622364
2018,CO,54372,GAS,861360.0,803.9598887331
2018,CO,54630,GAS,18796000.0,20014.5823075044
2018,CO,55127,GAS,300300000.0,183446.939125503
2018,CO,55200,GAS,250560000.0,131700.0722946177
2018,CO,55283,GAS,2652638000.0,1150227.746944149
2018,CO,55453,GAS,130058000.0,87619.8109543845
2018,CO,55504,GAS,36638144.0,26259.7062194379
2018,CO,55505,GAS,39351891.0,27267.1861876953
2018,CO,55645,GAS,210321736.0,149667.285891806
2018,CO,55650,GAS,6672000.0,3923.0411189937
2018,CO,55835,GAS,2315659000.0,1063554.9858798012
2018,CO,56445,GAS,331063803.0,218173.759248416
2018,CO,56516,GAS,10611000.0,5600.8094089497
2018,CO,56998,GAS,1236252000.0,574724.324690946
2018,CO,58081,COAL,11939000.0,167453.081871372
2018,CT,544,GAS,7687787.0,5061.5601726591
2018,CT,546,GAS,9529964.0,8253.8828917281
2018,CT,562,GAS,308046009.0,215209.70193616
2018,CT,568,COAL,329700819.0,431079.095665944
2018,CT,6156,GAS,16916295.0,19072.5048827676
2018,CT,6635,GAS,3349771.0,2408.7206882475
2018,CT,10567,GAS,161315619.0,101750.153331152
2018,CT,50498,GAS,51161728.0,34647.7286749341
2018,CT,52061,GAS,51755384.0,55224.7260570423
2018,CT,54236,GAS,85811220.0,94290.811893894
2018,CT,54605,GAS,80872113.0,59264.0058647439
2018,CT,54945,GAS,1813061.0,2682.4402778118
2018,CT,55042,GAS,3675286000.0,1518252.77330027
2018,CT,55126,GAS,3669750000.0,1563343.7320863
2018,CT,55149,GAS,5211758000.0,2281549.82984107
2018,CT,55517,GAS,151654000.0,95548.6116150357
2018,CT,56047,GAS,2911926540.0,1138299.0367010073
2018,CT,56629,GAS,18035373.0,9827.0539117245
2018,CT,56798,GAS,2476019639.0,1050602.8837794545
2018,CT,56928,GAS,24303000.0,13725.2912038374
2018,CT,57068,GAS,172309.0,218.9639717331
2018,CT,57070,GAS,157631.0,89.4458757093
2018,CT,57179,GAS,26942000.0,22102.9592316027
2018,CT,57666,GAS,125724610.0,74998.1730475593
2018,CT,58084,GAS,236596000.0,156357.4746973932
2018,CT,58116,GAS,13542000.0,8473.5488585616
2018,CT,58152,GAS,29781000.0,22793.4884120295
2018,CT,58158,GAS,14624540.0,8406.7423248402
2018,CT,58159,GAS,119237270.0,87593.54463771121
2018,CT,58184,GAS,120205000.0,96952.2508182855
2018,CT,58224,GAS,7788000.0,3995.8146110685
2018,CT,58237,GAS,11286000.0,5682.065341821
2018,CT,58327,GAS,15318000.0,13700.60437614
2018,CT,58551,GAS,94061000.0,47685.8836746633
2018,CT,58664,GAS,23374620.0,21690.9466072596
2018,CT,58948,GAS,17685000.0,15090.4961753403
2018,CT,59801,GAS,6978000.0,2940.0139800669
2018,CT,59967,GAS,16927000.0,8411.4222921762
2018,CT,60040,GAS,18774000.0,10356.5337162012
2018,CT,60054,GAS,19164000.0,9789.7311722199
2018,CT,60109,GAS,22300000.0,10691.4438786837
2018,CT,60392,GAS,43975000.0,22797.29088549
2018,CT,60593,GAS,17886000.0,8994.1952246916
2018,CT,60683,GAS,2373000.0,1269.6166386651
2018,CT,61703,GAS,65756000.0,51165.9073857129
2018,CT,61786,GAS,6403000.0,1161.8603907537
2018,CT,61820,GAS,1947000.0,649.7549650119
2018,CT,62455,GAS,10488000.0,3918.8291483913
2018,DC,57788,GAS,22770096.0,47209.6384986336
2018,DE,593,GAS,247028458.0,172128.438123387
2018,DE,594,COAL,273388130.0,441874.658268747
2018,DE,599,GAS,24621057.0,16660.098720243
2018,DE,7153,GAS,2647538354.0,1290487.5379959
2018,DE,7318,GAS,5528579.0,4550.098242426
2018,DE,7962,GAS,24539466.0,17011.2132696264
2018,DE,10030,GAS,90679173.0,45628.2775357992
2018,DE,52193,GAS,808768732.0,709311.9953314681
2018,DE,57349,GAS,1326197063.0,554561.9724148078
2018,DE,58110,GAS,22137000.0,9915.68079315
2018,DE,58433,GAS,203117000.0,91638.3819066243
2018,FL,136,COAL,7688212887.0,7921165.88389882
2018,FL,564,COAL,4451509863.0,4822554.82183718
2018,FL,564,GAS,1665010290.0,727793.712837658
2018,FL,609,GAS,7407247114.0,2868789.38168154
2018,FL,612,GAS,9269839907.0,3931291.3749107374
2018,FL,613,GAS,2879698500.0,1462916.137524301
2018,FL,617,GAS,6896328160.0,2726003.695259361
2018,FL,619,GAS,6713948076.0,2590031.39778289
2018,FL,620,GAS,9968262000.0,4299576.8999487
2018,FL,621,GAS,6049134406.0,2534316.91314414
2018,FL,624,GAS,880353.0,1023.8598539334
2018,FL,628,COAL,8420643096.0,8864929.67692774
2018,FL,628,GAS,1370323000.0,583199.9795348095
2018,FL,630,GAS,24175000.0,24737.6638425873
2018,FL,634,GAS,7069210575.0,3205845.367687181
2018,FL,638,GAS,41529306.0,35395.7044544103
2018,FL,641,COAL,3126009035.0,3490101.69861269
2018,FL,641,GAS,128777362.0,83180.3354398632
2018,FL,643,GAS,4031428000.0,1679582.303795016
2018,FL,645,COAL,2911008434.0,3311707.49994526
2018,FL,645,GAS,1836072566.0,1203103.421896484
2018,FL,663,COAL,457038420.0,617525.555455676
2018,FL,663,GAS,353409617.0,272905.15824865166
2018,FL,664,GAS,613761000.0,310798.210272735
2018,FL,665,GAS,-540.0,0.2339983668
2018,FL,666,GAS,109115000.0,75088.905914286
2018,FL,667,COAL,857870337.0,930240.738055167
2018,FL,667,GAS,1882478283.0,1167837.82053401
2018,FL,673,GAS,11278000.0,9438.792121611601
2018,FL,675,GAS,81872142.0,54178.811857037996
2018,FL,676,COAL,1526916946.0,1753364.05862148
2018,FL,676,GAS,2277470678.0,995675.3941478481
2018,FL,683,GAS,1714725.0,19822.6451471367
2018,FL,688,GAS,1609099883.0,827559.092021612
2018,FL,689,GAS,1195554000.0,546132.2982500218
2018,FL,6042,GAS,9265140362.0,4292321.19559014
2018,FL,6043,GAS,12702571006.0,5815998.92852671
2018,FL,6046,GAS,23302530.0,18418.2454491948
2018,FL,7238,GAS,3016506000.0,1321179.8752776303
2018,FL,7242,COAL,728667122.0,663351.360748493
2018,FL,7242,GAS,11976176048.0,6002532.481609082
2018,FL,7302,GAS,13368185000.0,5630031.82699078
2018,FL,7345,GAS,331594000.0,161506.257761277
2018,FL,7380,GAS,3636642148.0,1612913.712110849
2018,FL,7699,GAS,1212922000.0,527622.910436958
2018,FL,7715,GAS,77979580.0,86068.4602820922
2018,FL,7846,GAS,4283919507.0,1792644.5231732037
2018,FL,7873,GAS,6654176000.0,2928556.9520316385
2018,FL,8048,GAS,2714482000.0,1749073.44227913
2018,FL,8049,GAS,519260768.0,402684.805946943
2018,FL,10008,GAS,19648000.0,16906.1480029332
2018,FL,10020,GAS,25910000.0,23872.6303801194
2018,FL,10062,GAS,13155231.0,20500.0704190227
2018,FL,10188,GAS,42995000.0,36409.1513810211
2018,FL,10202,COAL,80109677.0,264079.020545175
2018,FL,10202,GAS,144177291.0,267977.211143436
2018,FL,10250,GAS,2396066.0,3706.4171309286
2018,FL,10275,GAS,56469560.0,40983.1759564524
2018,FL,10416,GAS,633753708.0,567638.093649551
2018,FL,10431,GAS,56508000.0,39886.3671116691
2018,FL,10562,GAS,7750926.0,13768.5809016954
2018,FL,10611,GAS,80553598.0,200938.902039721
2018,FL,50071,GAS,758292.0,810.1023458616
2018,FL,50250,GAS,103654156.0,185618.443969407
2018,FL,50310,GAS,93000.0,91.4348618271
2018,FL,50466,GAS,38150132.0,221745.627318435
2018,FL,50474,GAS,8894492.0,22539.1321873179
2018,FL,50629,GAS,593252.0,690.9971771604
2018,FL,50666,GAS,637408.0,696.6716375553
2018,FL,50803,GAS,120298000.0,205745.403992568
2018,FL,50807,COAL,17545806.0,158556.9428091
2018,FL,50807,GAS,34378348.0,151811.588425569
2018,FL,50884,GAS,8190.0,9.7694318139
2018,FL,50949,GAS,442240000.0,236153.66725700308
2018,FL,50971,GAS,196525000.0,123273.030611458
2018,FL,50976,COAL,6665804.0,7903.67844255
2018,FL,50976,GAS,957196.0,1209.4205588058
2018,FL,54365,GAS,444697470.0,212445.362229969
2018,FL,54424,GAS,86773000.0,45824.719164727794
2018,FL,54426,GAS,389623000.0,200401.817288323
2018,FL,54466,GAS,1022141000.0,479755.268530883
2018,FL,54534,GAS,8669000.0,4871.6119984092
2018,FL,54624,GAS,1387089.0,867.7244436861
2018,FL,54627,GAS,8211922.0,51423.5980871514
2018,FL,55242,GAS,1212117000.0,551639.098815109
2018,FL,55286,GAS,124119217.0,81478.2898193517
2018,FL,55412,GAS,1982378000.0,852392.1101986718
2018,FL,55414,GAS,681089975.0,434159.399768886
